Id,Size (sqft),Number of Bedrooms,Number of Floors,Age of Home,Price (1000s dollars)
1321700390,1870,3,2,51,299.99
1222069129,3890,4,1,39,1125.0
1081800070,2660,4,2,68,425.0
6414100732,1150,2,1,89,349.0
513000445,1740,4,1,98,554.95
6888900060,2580,6,1,127,326.0
7309100270,1720,4,1,65,580.0
2162000260,2740,3,2,63,699.0
7732000045,2610,3,1,55,757.0
3764800510,1400,3,1,75,335.0
2481600030,2570,3,1,57,660.0
5126310060,2830,4,2,35,540.0
1310700390,2630,5,2,74,320.0
6402710070,1580,3,2,46,280.0
5702450260,1540,3,1,51,324.0
3243200310,2120,3,1,73,300.0
2131200885,1830,3,2,127,360.0
8651480550,2260,3,2,53,600.0
3024059036,2500,4,1,70,950.0
6382500079,1830,3,3,26,599.95
4363700200,1190,4,1,89,190.0
3876310860,2310,4,1,70,350.0
2391602650,1230,3,1,111,522.0
2597530070,2940,3,2,48,850.0
1314300046,1010,3,1,86,308.0
3693900885,2550,6,2,133,1020.0
6046400465,1480,3,1,102,397.5
4388000070,1460,3,1,63,186.0
8854000370,3110,5,1,63,436.5
4459800075,2140,3,1,112,710.0
7153200160,3450,5,2,135,1378.6
7752400075,1960,3,1,83,450.0
7604410030,1890,4,1,59,375.0
2144800311,2080,2,1,80,315.0
1705400550,1700,3,1,122,467.5
9485700136,1140,3,1,81,330.0
1822039225,3136,3,1,130,665.0
2625059301,2590,4,3,27,760.0
7625702440,1480,3,2,26,469.0
9126100487,1500,3,2,40,408.0
7922900030,2660,3,1,69,851.0
8682292180,1350,2,1,33,410.0
6730700260,860,2,1,97,235.0
7225000045,1000,2,1,124,207.1
4140500055,2480,4,1,81,560.0
2592210370,3860,3,2,56,903.0
1337800830,2140,3,2,135,998.5
1951500055,1820,4,1,81,268.5
1136100045,2220,2,1,70,494.95
3860400060,2660,4,2,41,1130.0
1657000070,1470,3,1,98,250.0
1423069129,2350,4,1,69,449.0
1118001631,2980,3,1,76,1225.0
7399200240,1870,4,1,74,325.0
4037000160,2430,5,1,83,506.0
8562740370,2790,4,2,37,751.0
9407001620,1370,3,2,47,280.0
2481620310,4470,4,2,52,1120.0
7511200350,2040,3,1,60,580.0
4039100350,2340,4,1,77,665.0
808300270,2520,4,2,41,450.0
3023059012,1710,4,1,98,389.9
4039300810,1200,3,1,78,427.0
8849300320,1330,3,1,57,265.0
272000320,1310,3,2,42,398.0
1180002470,3020,6,2,99,354.0
1330290160,2260,4,2,41,339.95
6392000570,790,2,1,92,399.0
8835200160,970,2,1,57,325.0
868000575,2250,3,1,85,998.8
597000550,1530,4,1,126,350.0
6669000070,1780,4,1,73,1000.0
7202340860,2120,3,2,35,561.0
6141100320,1500,2,1,114,245.0
6141100320,1500,2,1,114,570.0
6815100370,2390,4,1,109,845.0
5636010560,2390,4,2,44,314.5
2592200030,2920,3,1,59,650.0
1823059159,850,2,1,133,298.0
2254501620,930,2,1,136,500.0
9275700765,3340,4,2,42,870.0
7454000875,710,2,1,98,299.0
7434500127,2240,3,1,61,527.0
646500070,1060,3,1,74,420.0
9432900560,2360,3,2,49,290.0
5154700060,3520,4,1,89,1662.0
3395300260,1730,3,1,63,499.99
2113700510,1170,3,1,97,315.0
4053200566,3680,4,2,59,425.0
7214720400,2900,3,2,53,630.0
3211210200,1290,3,1,69,365.0
7010700810,2010,4,2,139,774.0
3971700390,1490,3,1,90,368.888
9406550060,1930,4,2,46,339.5
414100045,2240,4,1,84,344.95
4276400030,2320,3,1,88,450.0
9433000060,2990,4,2,26,814.95
7885800160,2200,4,2,37,299.9
2473101070,1500,3,1,73,315.0
3701000060,3860,3,1,70,880.0
8651441290,1430,3,1,63,195.0
255400060,3750,5,2,39,910.0
8567450140,3100,5,2,38,540.0
2517000140,1870,3,2,35,306.0
1938400520,2040,4,1,62,272.0
3179100055,3700,5,2,90,1295.0
1924069105,3150,3,1,70,450.0
704450070,1990,3,2,47,450.0
2881700046,1740,4,1,75,310.0
8955800045,2080,2,1,86,530.0
3816300105,2060,4,2,61,435.0
6649900030,1590,3,1,92,485.0
1912100885,1760,3,2,118,690.0
9542840570,1620,4,2,32,305.0
2473381070,1210,3,1,65,300.0
7137950350,2040,4,1,47,289.95
1088800060,2270,3,2,50,575.0
4054530260,6640,4,2,47,1820.0
248000240,1060,3,1,78,219.0
3995700435,1940,4,1,92,265.0
9287800135,3070,5,2,34,1105.0
4337000070,930,3,1,97,200.0
8859000045,2180,4,1,81,545.0
8856920550,2130,3,2,49,378.0
5705500075,800,2,1,118,388.0
6163901433,2200,4,1,81,425.0
475000004,1130,2,2,31,536.0
7936500172,1970,3,1,103,1175.0
2770604080,1680,3,2,26,629.95
5101408599,1470,4,1,85,465.0
1226059105,2390,4,1,71,545.0
3211700045,2300,4,2,61,592.0
8567300270,2280,4,1,83,446.0
6021503655,1330,3,3,36,375.0
7202331160,2640,5,2,37,632.5
2763710060,2430,4,1,66,459.95
3211270160,2470,4,2,51,485.0
3365900106,1440,3,1,75,255.0
1761300340,1320,3,1,65,251.75
2909300240,2810,3,2,39,725.0
476000324,1370,3,3,35,460.0
2141200030,2000,3,1,59,625.0
9557300560,1980,3,1,67,530.0
2612000200,2050,3,2,38,394.95
6002400030,2320,4,1,81,324.95
6064800060,1960,3,2,37,330.0
8091410390,1910,4,1,54,220.0
1786830060,2030,3,2,60,685.0
7277100055,2210,3,1,68,500.0
3392500060,2610,4,1,75,368.0
3897100640,2520,3,2,50,825.0
7942602080,1840,6,1,140,660.0
2787311480,1570,3,1,69,253.0
5467200055,2400,4,1,87,392.5
7277100510,1930,3,2,62,605.0
2525300200,1160,3,1,71,215.0
7732500270,2820,4,2,55,650.0
5700001920,3060,4,2,118,877.5
5560000640,1320,3,1,79,232.5
2781250560,1200,2,2,37,234.0
1122059037,1560,3,1,70,380.0
5515600163,3070,5,1,57,420.0
8807300570,1040,3,1,62,399.95
9412700550,1990,3,1,71,256.75
9202600060,1690,3,2,56,535.0
8857320030,1810,3,2,61,515.0
685000160,2520,4,1,87,770.0
8001100030,1570,3,1,44,256.0
9144100126,1680,3,1,100,489.9
7149410060,1250,3,1,62,165.0
3388000640,1280,3,1,78,220.0
1321700030,4620,4,2,49,575.0
6662400105,1580,3,2,36,375.0
3971700903,1650,3,2,63,422.25
6804600260,1660,3,1,59,420.0
8078460520,2410,4,2,47,608.0
2436700800,1720,3,1,119,620.0
2592210510,3120,3,2,57,850.0
9414610320,2680,4,1,66,463.0
7567600030,2640,5,1,86,750.0
624110810,3730,3,2,51,1070.0
4123800400,1700,3,1,54,290.0
9424400105,2280,4,1,93,525.0
7941130140,1220,3,2,54,319.0
1568100295,3500,6,2,60,592.5
6683000295,2010,3,2,63,350.0
5710610520,2130,3,1,67,454.9
1565900390,1800,4,2,48,272.0
6608500260,1070,3,1,79,357.5
7338401230,1020,3,1,86,285.0
7212660520,1600,4,1,46,280.0
8901001290,1380,4,1,112,477.0
3345100030,3270,3,2,58,750.0
7986401275,2100,4,2,133,595.0
3047700045,2110,3,3,39,525.0
1422029117,1640,3,1,74,319.0
104530240,1320,3,1,54,225.0
8718500260,2420,4,1,82,485.0
3735901040,1390,3,1,132,341.0
3448002180,2320,3,2,26,674.0
5126300960,2170,3,2,37,442.25
1774220400,2710,4,2,63,591.0
8648100030,1450,3,1,42,276.0
7940710070,1370,3,1,52,394.0
1518000070,1810,3,1,39,355.0
3832500260,1420,3,1,77,260.0
1139600270,2090,3,1,53,300.0
1139600270,2090,3,1,53,310.0
1099610830,1330,3,1,64,209.0
5647000060,1330,3,1,55,344.95
3352402272,1910,5,1,89,230.0
6669020640,2310,3,1,62,336.95
6154900070,2500,3,1,92,700.0
1545802080,1310,3,1,53,230.0
8161020060,2040,4,2,46,443.5
8161020060,2040,4,2,46,471.0
443000060,2400,3,1,78,595.0
4172100200,1400,3,1,111,470.0
7309100070,1700,4,1,65,600.0
191100672,3160,4,2,43,1381.0
2125400160,1340,3,1,55,427.8
259800060,1470,4,1,75,445.0
4402700125,1790,3,1,87,382.0
7504180070,1560,3,1,51,577.0
2723069129,2620,3,2,50,427.0
3210400060,1580,3,1,78,255.0
8658301535,1090,3,1,79,240.0
8923100125,3240,5,1,101,1234.58
5592900105,2520,4,1,85,435.0
8964800695,2230,3,1,91,1450.0
5104510860,2430,4,2,38,425.0
1090000075,1020,2,1,117,393.0
1446800181,1810,4,1,81,264.95
1829300520,3460,4,2,53,746.5
3992700070,2020,3,1,84,450.0
2472950160,1410,3,1,57,229.95
3468800310,750,2,1,107,425.0
6613000935,5300,4,2,117,2555.0
4054530240,4380,4,1,47,1400.0
2600040160,2290,3,2,56,753.0
4229900140,720,2,1,97,310.0
1005000240,1200,2,1,91,395.0
4188000240,2620,3,1,55,725.0
1562100340,2120,4,2,76,295.0
7941600390,1580,3,1,73,225.0
2655500241,4160,3,3,39,1699.0
8651720060,1830,3,1,61,431.0
2621750350,2000,3,1,42,358.5
2397101375,980,2,1,133,595.0
808300200,3040,4,2,40,468.0
8645500370,1740,4,1,78,260.0
5668500045,1450,3,1,85,375.0
6679000370,1560,3,2,37,295.0
8699800070,2050,4,1,54,403.9
9500900060,1760,3,1,84,269.95
2255500060,1740,3,2,42,640.0
5071500140,910,3,1,74,221.0
3546000070,1700,3,1,53,255.0
9478500570,2620,4,2,32,300.0
2473440070,1500,3,1,67,270.0
952001710,1630,4,1,93,575.0
7905400160,1370,3,1,72,246.9
6852700520,1390,2,2,34,635.0
625100004,1540,3,1,140,450.0
6600400370,1190,3,1,72,215.0
2025770310,4500,3,2,36,785.0
2126049290,2370,4,1,63,522.5
1843200350,1360,2,2,62,150.0
3750600566,870,2,1,94,199.95
3761100045,4850,4,2,51,3000.0
7937600262,3110,3,2,41,379.9
3629921000,3700,4,2,34,950.0
7519000335,3500,6,2,131,865.0
5459000240,1670,3,1,79,785.0
9835801000,1640,3,1,72,245.7
1102001274,3400,3,1,79,951.0
7950303290,2060,3,1,89,499.95
7968460240,1330,3,1,51,257.0
9827700105,2330,3,1,140,549.0
3536900030,3040,3,2,60,1600.0
328000160,3700,5,3,57,1400.0
6909700340,1990,3,1,113,619.0
829000160,2020,5,1,47,311.0
4077800376,2980,5,1,80,600.0
6154500030,3990,4,2,32,1080.0
9828202325,790,2,1,91,436.0
795002190,1060,2,1,99,205.0
226059065,2260,3,1,78,514.0
8682280270,1900,2,2,34,530.0
7695370160,3361,5,2,34,511.0
3025300226,3550,4,2,78,2100.0
241900160,2740,5,2,35,370.0
2461900550,2040,4,1,97,500.0
9206700060,4070,4,2,42,710.0
1997200060,720,1,1,129,270.0
5468700105,2000,3,1,81,415.0
5078400160,4400,5,2,37,1800.0
6603000030,1300,3,1,73,236.0
8598200070,1420,2,2,36,278.0
5101402435,1540,3,1,86,312.0
5101402435,1540,3,1,86,539.0
8820902400,2360,3,2,57,498.0
1246700251,3720,4,2,49,857.0
5315101716,1690,3,1,62,780.0
5035300570,2300,3,1,102,650.0
4123400310,1650,4,1,67,559.5
4058802255,990,2,1,92,219.95
2141330560,2130,4,2,63,671.5
2725069121,3320,4,2,41,813.0
7682200340,1960,3,1,75,182.0
9518100059,770,2,1,127,203.7
1861400060,2010,4,1,138,740.0
2223059053,800,2,1,98,230.0
421049114,910,3,1,85,128.0
6703100140,1200,3,1,88,345.0
6127010890,3570,4,2,35,663.0
8898700960,1820,3,2,57,329.95
486000597,2930,3,3,41,1047.5
7175300045,1480,3,1,114,402.3
3073500045,3305,4,1,118,492.0
2407900550,2230,4,1,34,448.0
5379802650,1560,3,1,85,273.0
4364700990,1030,3,1,92,335.0
2158900140,2380,3,1,113,695.0
3235100075,1010,3,1,92,279.0
2887701940,2060,2,1,111,485.0
7399200510,2370,4,2,74,383.0
3578600045,2242,4,2,45,490.0
9406500310,1078,2,2,50,240.0
1560100135,890,2,1,97,285.0
1326069094,2700,3,2,63,524.95
3396830310,2450,4,2,55,729.0
4040400340,1420,3,1,80,460.0
7234601221,1280,3,1,136,687.5
6065301040,2910,5,1,68,1168.0
2600010390,2430,4,2,61,825.0
6679000560,1860,2,2,37,314.95
6743700335,1800,3,1,84,470.0
2207000060,1960,3,1,82,500.0
1900000060,1550,3,1,115,313.0
1232001480,840,2,1,114,445.0
9835800320,2080,4,1,73,300.0
9285800055,2210,4,1,128,619.5
3438500677,1210,3,1,57,305.0
3879901290,1350,3,3,33,874.0
3905040060,1860,3,2,49,477.5
9530101290,1940,3,1,114,700.0
5104532030,3400,4,2,35,515.0
6411600045,2240,4,2,49,590.0
1796360990,1170,3,1,59,205.0
9264911550,3130,3,2,53,310.0
7715800310,1510,2,2,53,442.5
3407700012,3740,4,2,40,1078.5
2322069116,2690,4,2,60,530.0
4058800875,1760,4,1,90,343.5
8113101070,2180,4,1,129,334.9
9512501370,1560,4,1,71,544.3
3670500465,1780,3,2,39,370.0
8856950310,1260,3,1,46,245.0
4315700505,1570,4,1,112,535.0
3046200125,740,2,1,94,202.0
2922701420,2020,4,2,102,490.0
6430500238,1500,4,2,111,651.5
6031400071,1670,4,1,79,270.0
1854750030,3620,3,2,41,1164.0
7950302121,1010,2,2,33,289.0
1421069117,1460,3,1,63,240.0
1370803510,1790,3,1,100,790.0
1559900140,1760,3,2,45,350.0
2734100738,1790,3,2,34,246.95
7007700030,1050,3,1,88,400.0
7702020030,2590,4,2,37,533.0
1795500060,1040,3,1,78,198.4
3303860030,4060,4,2,33,495.0
7701960990,3190,4,2,50,862.0
7701960990,3190,4,2,50,870.0
5453700060,2180,4,1,74,875.0
2143700935,2120,6,2,61,317.0
9485300560,2110,4,2,49,325.0
3693900135,1210,2,1,133,615.0
7212650990,2410,4,2,48,334.95
1245001659,1980,3,2,51,775.0
6071300550,2370,4,1,73,600.0
4083306620,1720,3,1,109,565.0
8122100392,750,2,1,98,292.5
5418500800,2510,3,1,72,825.0
2421059036,2577,3,2,40,495.0
952000310,1540,3,2,99,525.0
5694501195,720,1,1,130,438.6
2872900390,1810,3,1,56,507.0
1502400140,1380,3,1,73,275.9
3860900003,2570,4,2,40,1170.0
1180003435,1690,4,1,83,275.0
6430000070,1420,3,1,117,355.0
5530000030,2130,4,1,72,233.0
5700000465,3000,3,1,122,666.0
3211100570,2150,4,1,61,317.5
9536601331,2280,4,1,51,420.0
985000955,1560,4,2,98,290.0
323059208,1880,3,1,88,320.0
4221270350,2320,3,2,36,650.0
3768000030,1010,3,1,73,325.0
7211401610,1120,3,1,123,165.0
9542000340,1560,3,1,79,500.0
2426049078,1860,4,1,76,443.0
5438000160,1150,3,1,77,213.4
259600890,1920,4,1,76,480.0
8732190200,2490,4,1,62,275.0
3395040200,1460,3,2,40,299.88
6362900171,1820,3,2,26,499.95
2154500060,4290,5,1,68,1705.0
5706200370,2230,4,1,80,550.0
1402950240,2070,4,2,37,300.0
4141800030,2480,3,1,92,920.0
3426049284,4110,4,2,39,2300.0
3658700510,2290,4,1,112,620.0
2220069196,1220,3,1,81,253.5
5700004485,2620,4,1,114,978.0
1328320350,3190,4,2,61,387.5
3432500310,850,3,1,92,325.0
9274200318,1740,3,3,32,568.0
3034200550,2140,4,2,44,525.0
2078500350,2070,3,2,44,560.0
7203101290,1680,3,2,32,394.0
9287801455,1000,2,1,124,484.95
9472200060,3340,3,1,84,1295.0
869700060,1260,3,2,41,315.0
4298100060,2430,4,1,47,590.0
7211402105,560,1,1,93,106.0
7135520260,3380,3,2,46,751.0
9222400565,1100,2,1,132,474.0
7116500125,1700,2,1,113,189.0
7202290320,1600,3,2,38,440.5
9808630260,2605,3,2,61,1017.0
8682310310,1850,2,1,30,589.0
4137000700,1830,3,2,54,273.0
5119400075,3050,3,1,78,950.0
8857100060,1240,2,2,73,277.7
3329510200,2100,3,2,56,299.9
7789200070,1250,3,1,81,235.0
6140600049,1230,2,2,88,464.0
9324320030,1690,3,1,52,281.0
2555900030,1520,3,1,89,320.0
8662500350,1890,4,2,43,282.0
7856601040,1990,4,1,68,745.0
109200390,1480,3,1,60,245.0
109200390,1480,3,1,60,250.0
6870300060,2120,3,2,35,470.0
2734100732,1480,3,2,33,216.65
7201900370,1250,3,1,65,440.0
3904960700,2010,4,2,51,590.0
2225059240,3150,5,1,65,935.0
4397650160,3010,3,2,40,848.0
3629860060,3920,5,2,40,827.5
4083305085,2880,6,2,121,1125.0
518500700,2550,2,1,29,630.0
3580900260,1120,5,1,78,340.0
1974300060,3140,4,1,72,570.0
624069035,4130,4,2,47,2750.0
5152980070,2990,4,1,64,514.5
2624039114,1120,2,1,100,360.0
4337000200,1570,4,1,97,228.9
7203100550,2210,3,2,32,660.0
2782100260,2390,4,2,40,647.0
1737320060,1520,3,1,64,366.0
7972604001,1830,5,1,78,354.0
2719100240,2640,4,2,103,850.0
3904990570,1740,3,2,51,496.7
7399000350,1550,3,1,75,300.0
6400700189,1040,3,1,79,390.0
4305200070,1640,3,2,55,350.0
4305200070,1640,3,2,55,561.0
2201500240,1260,3,1,86,475.0
3277800729,1170,3,2,33,275.0
2525310320,1590,3,1,60,290.0
2215901840,1750,3,1,47,199.0
1796700160,1770,4,2,39,279.9
4218400671,3530,4,2,100,1655.0
6415100350,2160,3,1,62,405.0
7504020400,2360,4,1,63,615.0
8732190070,1980,3,1,62,268.0
2826049200,1620,4,1,85,451.0
8682292190,2700,2,1,28,850.0
2524049250,3270,5,2,72,1180.0
7972603385,870,2,1,99,245.0
4454800060,840,2,1,128,450.0
8910500226,1340,3,2,38,370.35
1972202505,1540,3,3,36,543.0
6303400520,1650,2,1,98,265.0
7852020340,2630,3,2,39,497.0
3824100041,1880,4,1,61,419.0
3904990260,1980,4,2,51,545.8
204000140,1500,3,1,63,403.0
6083000071,1230,3,1,81,195.0
6819100111,2520,4,2,115,1125.0
7806210400,1970,5,1,63,255.0
4375700055,1520,2,1,89,500.0
207500012,2600,4,1,80,855.0
2731600045,2290,4,1,120,390.0
1953400570,1979,3,1,84,339.0
2883200139,2170,4,2,135,1325.0
3345100251,1820,4,1,78,429.9
1387301740,1200,3,1,65,370.9
3214200070,1210,3,1,88,457.5
1937300193,1970,4,2,41,499.0
2821049082,1040,2,1,93,225.0
2207500200,1920,3,1,90,615.0
9528104286,1020,2,3,39,455.0
8901001170,1660,3,1,100,458.0
3260200200,1670,3,1,66,580.0
1853080640,3810,5,2,32,966.0
986000045,2020,4,1,86,240.0
4322200105,420,1,1,91,229.05
1453600681,1390,3,3,36,328.5
3365900041,2010,3,1,76,319.0
9294300070,1820,4,1,95,650.0
5096300140,1630,3,2,44,398.5
985001275,800,1,1,109,250.0
6669200370,2270,3,1,72,815.0
3885806840,2290,3,2,45,1065.0
2025079037,2750,3,2,59,510.0
3812400202,590,2,1,93,156.0
4136880140,2570,4,2,42,254.5
258500059,2050,3,1,80,760.0
8016250140,1610,3,2,46,210.0
5153100030,2140,3,2,49,349.95
1377800135,1730,3,2,98,676.0
7549800045,2440,4,2,34,475.0
3179101070,3220,4,1,109,880.0
629800520,4330,4,2,43,1209.0
7129302800,1780,3,1,82,420.0
2450000320,1230,3,1,89,607.0
6804600990,2160,4,2,59,475.0
3389900800,1400,2,1,124,395.0
524059208,1900,4,1,86,650.0
1523069128,2910,5,1,74,625.0
5701700640,2960,3,2,45,849.0
4077800247,2010,3,1,89,429.95
3629860160,3760,3,2,38,825.0
2877102180,1020,2,1,124,505.0
7203101610,1290,2,2,32,265.0
3342100685,890,3,1,86,283.0
3575301550,1620,3,1,61,560.0
1829300260,3360,4,2,53,765.0
6071000030,2930,5,1,65,610.0
4099100260,2940,3,1,44,589.0
3365900520,1080,3,1,140,192.5
8964800890,4560,3,1,45,3200.0
7977200055,1010,3,1,100,550.0
7589700106,1790,2,1,112,460.0
9324300030,2060,4,1,78,264.5
5347200070,1150,3,1,93,339.0
2771600550,4030,4,3,48,950.0
5456000135,2020,3,1,84,677.5
629811360,2740,4,2,41,690.0
1354600160,1930,4,1,56,312.0
8566100160,2500,5,1,74,840.0
5104520550,2080,3,2,36,357.5
2819100140,1460,3,1,100,675.0
7298020140,3290,3,2,52,515.0
8929000140,1540,4,2,26,491.234
9407600070,1310,3,1,52,290.0
2896000510,2120,4,1,65,490.0
1938000140,2920,4,1,76,810.0
4331000400,1150,3,1,84,252.0
4031700030,2380,3,2,39,299.999
1722800860,2220,3,2,47,400.0
2491200955,3020,5,1,115,530.0
2013802030,2460,3,1,85,357.0
1923300135,1820,3,1,101,365.0
2391600335,2620,4,2,35,804.0
2425039017,1750,3,1,126,808.25
6752600320,2020,4,2,46,360.0
193300140,1240,3,1,53,240.0
5651010320,1380,2,1,52,335.0
243000045,1920,3,1,87,380.0
1558100398,1680,3,1,100,350.0
4204400339,1400,3,1,76,194.0
9567800140,1240,3,1,104,310.0
4046500140,1410,3,1,60,315.0
2115510160,1440,3,1,55,258.95
9828702518,1230,2,2,36,479.0
3888100117,1550,5,1,74,510.0
1775900140,1760,3,1,73,400.0
6645950070,5000,4,2,36,1450.0
6840701160,2140,5,1,127,680.0
1336800240,3510,6,2,134,1750.0
3830200140,2010,3,1,73,335.0
2473510260,3390,5,1,62,460.0
5056500260,2160,4,1,74,440.0
8682280260,1300,2,1,34,412.25
7338000800,1280,3,2,55,185.0
3260701160,1840,3,1,65,286.5
3793500510,3200,4,2,38,422.0
9485950340,2800,3,2,55,408.0
2011400662,1390,2,1,91,306.5
6699940320,2600,4,2,35,359.9
6134500070,1960,3,2,38,560.0
8807810890,1250,3,1,70,259.875
8807810890,1250,3,1,70,385.0
6453300055,550,1,1,95,188.0
1118001820,2500,4,1,114,1142.0
8570900023,1250,3,1,113,255.0
629000510,3020,4,2,64,1185.0
2028701000,1640,4,1,119,635.2
7147400045,1870,3,2,84,355.0
3180100023,1760,3,3,42,544.0
1032000079,1320,3,2,42,402.0
7010700860,1430,4,1,130,575.0
5547500070,1580,3,1,63,216.0
7237501040,4170,4,2,36,1200.0
7284900030,3090,4,2,117,850.0
3277801646,1020,3,2,36,238.0
8722101370,2180,4,1,128,625.0
2436200200,3350,5,2,43,1110.0
2716600273,2510,3,2,45,820.0
1795700030,1880,3,1,66,355.0
9421500160,1810,4,1,80,495.0
4139910030,4170,5,2,49,1300.0
3080000030,2230,3,2,86,398.75
2568200070,3650,4,2,34,835.0
1546600565,2830,6,1,73,705.0
9187200045,2120,4,2,140,625.0
8078450340,2090,4,2,50,550.0
9297301535,2600,3,1,100,540.0
6431000196,830,2,1,120,519.0
9406520260,1975,4,2,44,311.0
9510900140,1900,4,1,72,305.0
7932600140,2640,4,1,77,395.0
7864500140,1610,4,1,71,275.0
3629960550,1770,3,2,37,450.0
2239000016,1070,2,1,85,324.0
1069000070,4590,5,2,112,2795.0
1972201550,1540,4,1,134,565.0
5469000140,1590,4,2,80,373.0
7871500685,1170,2,1,113,613.0
7214820200,2880,4,1,59,614.0
6072300800,2510,4,1,76,595.0
6817801040,1280,2,1,57,440.0
6117500160,1570,3,1,86,425.0
5100401516,740,2,1,128,407.0
6751100125,1740,3,1,85,472.0
2771602420,1180,3,3,30,472.0
3585900045,2960,5,1,81,1250.0
2492200055,1880,3,1,95,412.0
461004730,1150,3,1,81,717.0
4038000055,1320,3,1,81,425.0
4338800685,1640,4,1,96,299.999
2215901230,1470,3,1,48,254.0
2730000270,900,3,1,79,178.5
2397100560,1510,3,1,130,800.0
5100403754,1440,3,1,118,420.0
5634500891,1380,2,1,100,319.9
3834000004,1150,2,1,96,350.0
5569700075,3610,6,1,81,968.0
476000338,1250,3,3,40,491.0
3299610260,3510,3,2,38,948.0
4441300075,2260,3,2,115,900.0
1796200140,2840,3,1,63,270.0
5029451230,1430,3,1,60,198.0
2523039282,1420,2,1,87,250.0
3629971290,2120,4,2,36,615.0
8078350520,2080,3,2,52,550.0
3395380200,1370,2,2,53,190.0
1687910200,1900,4,1,56,629.0
3818700016,1660,3,1,85,434.0
9842300036,1310,3,1,76,415.885
4206901550,1840,3,1,114,550.0
3878900681,1040,1,1,49,272.0
2195700270,2610,3,2,52,665.0
2824059128,1990,3,1,69,510.0
7635801370,3080,3,1,75,530.0
1775910270,1200,3,1,70,355.0
5245400030,1250,4,1,85,255.0
2600400030,2640,4,2,50,790.0
3860900111,1790,5,2,88,695.0
9558800030,1140,2,1,86,255.0
255000270,1790,3,1,55,410.0
3526039074,1910,4,1,100,650.0
4083304355,1530,4,1,127,675.0
6840701610,1050,2,2,33,332.888
2212200270,1730,3,1,64,300.0
2203500140,1100,4,1,86,320.0
9353301070,2100,5,1,77,342.5
1326059185,2800,4,2,48,752.875
46100350,5000,5,2,32,1730.0
7987400316,880,1,1,130,255.0
3971702325,1470,3,2,49,244.0
7419500200,3950,5,2,34,1420.0
923049468,980,3,1,84,218.0
5589300435,2180,4,1,90,359.0
3303990030,3040,4,2,37,840.0
2926069083,4130,5,2,55,900.0
3622059157,1850,4,1,68,205.0
5466350160,1600,3,2,47,205.0
4174600262,2070,2,2,89,500.0
9477940390,3180,4,2,39,510.0
1126069045,6900,6,2,38,1135.0
6096500105,2640,4,2,132,1545.0
2923069037,1920,3,1,87,210.0
5649300160,2030,3,1,59,597.5
3121059036,1140,2,1,108,400.0
6136900045,1660,3,1,88,412.0
2426039247,1390,2,3,35,299.95
8818400340,2490,4,1,118,1081.0
7429000240,2550,4,2,50,422.5
3888100030,1270,3,1,72,410.0
5699000070,2980,4,2,140,1400.0
8731982470,1470,3,1,66,245.0
6899990200,3550,4,1,50,720.0
4154300505,780,2,1,105,315.0
9268710140,1390,2,2,53,191.95
9290860140,2440,4,2,35,455.0
5708500270,1260,3,1,109,523.0
16000200,1640,3,2,122,250.0
1352300520,1670,3,1,111,294.0
5207200160,2380,3,1,79,490.0
9284800844,1030,4,1,69,310.0
5602000105,1560,3,1,79,265.0
3585220340,1640,4,1,72,402.0
220069083,2200,2,1,33,705.0
5104531290,3190,4,2,35,589.45
8125200273,1200,3,1,76,219.95
3176600105,2250,3,2,65,750.0
6821101275,1960,2,1,136,478.0
5379802090,1250,3,1,82,170.0
3211240320,2640,4,1,54,489.95
486000520,2460,2,1,104,1370.0
705710640,1700,3,2,44,319.95
2185000685,840,2,1,102,208.417
7518502030,1900,4,1,126,410.0
4078300024,2160,4,1,71,590.0
6071400710,1610,3,1,79,648.0
4136950200,1720,3,2,42,255.0
9527300200,2190,4,2,36,465.0
6071000310,3020,4,1,82,622.0
9183702220,1980,3,1,49,306.0
369000045,1880,3,2,93,617.0
2826049117,1610,3,1,93,438.75
811000055,3260,4,2,110,1280.0
7154200070,3970,5,2,61,995.0
2303900045,4570,4,2,92,1580.0
1254200045,2620,5,1,129,635.0
8731730710,1180,3,1,70,215.0
9528104109,1365,3,3,37,530.0
3298700012,720,2,1,97,295.0
7967700570,1350,3,1,59,245.0
1402200140,3060,6,1,73,400.0
3797300140,1850,3,2,47,303.0
2481200140,1320,3,1,70,330.0
3582900310,1990,3,2,60,700.0
1352300990,610,1,1,118,126.0
1525059074,2500,4,1,85,850.0
3876000710,1440,3,1,75,405.0
1994200260,2750,6,2,53,869.9
1121000058,1790,3,1,89,485.0
1407300012,1050,2,2,36,400.0
1565930070,1780,3,2,29,299.95
3574900030,2200,4,2,46,585.0
5100401441,1720,4,2,102,495.0
3629940160,5840,5,2,34,2200.0
7715800390,1520,3,2,56,447.0
1682000160,1320,3,1,72,206.0
